2.800000000000000266e+00 2.094979286887544978e-01 1.554485435911967250e-01 2.088103120321290196e-01 1.936747046086461088e-01 2.107956820860182878e-01 2.057576747600122491e-01 2.084606106785650559e-01 2.073025850666554704e-01 2.080766763728111590e-01
2.900000000000000355e+00 2.449766646847633678e-01 1.173878940829657241e-01 2.078263305087067470e-01 1.835645386246574362e-01 1.967781980158943567e-01 1.945139442847468036e-01 2.010012034192745767e-01 2.012895769744001973e-01 2.035221717651118922e-01
3.000000000000000000e+00 9.592446014347001670e-02 1.330138088022823351e-01 2.565441537662407345e-01 1.988022248342575238e-01 1.930184166278884061e-01 1.906794123984076605e-01 1.969489313797173902e-01 1.954515571056620327e-01 1.954159440221814037e-01
3.100000000000000089e+00 2.640847154166235944e-01 1.679259145603643200e-01 1.399286382111438742e-01 2.062629698687349633e-01 1.729632332820582596e-01 1.929928017743328950e-01 1.896390871169066350e-01 1.870231908156580747e-01 1.863844319445487341e-01
3.200000000000000178e+00 3.272349447335265449e-01 9.842202291065037245e-02 1.304062076915178947e-01 1.596780608351697495e-01 1.701561862049041640e-01 1.728755570055271196e-01 1.699268606967459516e-01 1.729286169480728774e-01 1.726440657734723827e-01
3.300000000000000266e+00 1.123978979947087842e-01 1.729869679576304109e-01 9.205632013418889315e-02 1.659569818072023084e-01 1.540716349698180165e-01 1.482181960582932279e-01 1.526876623939159849e-01 1.534640088295232407e-01 1.539811789632284655e-01
3.400000000000000355e+00 1.785872651330691063e-01 1.162905266512078706e-01 4.397612319374510914e-02 1.189083293784834738e-01 1.307583214222463597e-01 1.303500564470809753e-01 1.307288046325118247e-01 1.357021073316840021e-01 1.337429380886585029e-01
3.500000000000000000e+00 -2.929594543487495928e-02 1.375262426025622431e-01 1.631130828507516561e-01 9.507785547888722433e-02 1.121275514180946759e-01 1.115203937284462710e-01 1.119116533548435433e-01 1.147584419073091749e-01 1.131246854449865780e-01
3.600000000000000089e+00 3.071719963588687152e-02 6.150838709389976067e-02 8.725726835205979692e-02 8.170678596273217575e-02 9.921400223156373599e-02 9.185571662485259026e-02 9.507329441607383080e-02 8.572157592423949868e-02 8.878836893008956732e-02
3.700000000000000178e+00 2.513192559659593872e-01 1.178211826544410812e-01 6.864029635160619203e-02 7.675743121920917955e-02 7.152178712314588571e-02 5.873714765542131094e-02 6.266716723953735801e-02 6.094697272992288806e-02 6.235345436176831235e-02
3.800000000000000266e+00 4.190255230141694265e-02 4.444577286448411768e-02 3.410368597040085159e-02 4.248102051678334656e-02 1.513839514507718878e-02 4.072287163079669342e-02 3.161898428280509460e-02 3.284991186577985306e-02 3.122285909347066041e-02
3.900000000000000355e+00 5.681694457095082251e-02 -5.226019271412751365e-04 1.242897477303001215e-02 -1.993998759591553149e-02 4.944641481759455733e-03 -1.019716709842937753e-02 -5.217079182350828348e-03 1.129314162116736020e-03 -1.409016564386415338e-03
4.000000000000000000e+00 1.012130041463681074e-01 -7.735025886342848656e-02 -5.937233364761304588e-02 -2.544946675897116067e-02 -4.038999273606013601e-02 -3.127452076114659724e-02 -3.277708644167187657e-02 -3.440950538350998067e-02 -3.756266238130642754e-02
4.100000000000000533e+00 -1.138728937531707786e-02 -4.244479387357569244e-02 -4.309681877576584941e-02 -8.593053856257286405e-02 -7.637809087832349297e-02 -7.031251829347250071e-02 -7.880121170813347842e-02 -7.573158533044672958e-02 -7.575143294296259044e-02
4.200000000000000178e+00 -1.180993808855178018e-01 -7.396844454845472039e-02 -1.324992938308887092e-01 -1.012486783255354544e-01 -1.118657982307985910e-01 -1.195671628986247348e-01 -1.199547619730626652e-01 -1.149192390964091509e-01 -1.155546479776552449e-01
4.299999999999999822e+00 -1.373507965551729881e-01 -1.991930221113593635e-01 -1.428413978655377059e-01 -1.883264800412451923e-01 -1.571355914397035147e-01 -1.598021465375612238e-01 -1.533376257670585052e-01 -1.589565857612784128e-01 -1.579530891882075239e-01
4.400000000000000355e+00 -2.041137588828894622e-01 -1.592633414268772030e-01 -2.347111155930141635e-01 -1.922191783805755061e-01 -2.136801686057580307e-01 -2.010728018339165424e-01 -1.998534990147387558e-01 -1.991745045240048695e-01 -1.990844673921502439e-01
4.500000000000000000e+00 -1.615522037611617223e-01 -2.571898695166600080e-01 -2.322698507861412909e-01 -2.718067192866810977e-01 -2.424652627770582936e-01 -2.396371524009735798e-01 -2.393307606066992776e-01 -2.401084272940892383e-01 -2.438074606640415476e-01
4.600000000000000533e+00 -2.618157061030523258e-01 -3.017229822945594608e-01 -2.358568365546793444e-01 -3.018353822194246860e-01 -2.990679925810303952e-01 -2.998770388275616150e-01 -2.852529061885726303e-01 -2.889489315453744878e-01 -2.897356429327613281e-01
4.700000000000000178e+00 -2.943090778146131847e-01 -2.180684948771079990e-01 -2.796437994356145151e-01 -3.599480917150731929e-01 -3.382262904452555397e-01 -3.299316655533986453e-01 -3.364082612516733350e-01 -3.374589270307710165e-01 -3.374592680396809596e-01
4.800000000000000711e+00 -5.146914102622275333e-01 -4.033465975383208613e-01 -3.869437487662633068e-01 -3.701957573114088573e-01 -3.794740520286304930e-01 -3.845033921695496515e-01 -3.816138145116163560e-01 -3.834580724356626558e-01 -3.818306177903895149e-01
4.900000000000000355e+00 -5.138272596658484126e-01 -5.599216552429441274e-01 -4.504811501462555601e-01 -4.168311274390790189e-01 -4.361637047511176535e-01 -4.280836774499818809e-01 -4.271647286594242310e-01 -4.274553011896287114e-01 -4.290531912971166650e-01
5.000000000000000000e+00 -3.314078092783697693e-01 -5.329894952153237941e-01 -4.065537346137180208e-01 -4.692888890580494965e-01 -4.750430674280647914e-01 -4.746467113501487423e-01 -4.762058088966539815e-01 -4.764263414084088932e-01 -4.763952259442823522e-01
5.100000000000000533e+00 -6.812261009646378707e-01 -4.559996321604140590e-01 -5.484672698195924845e-01 -5.345899834725724720e-01 -5.311524390472487367e-01 -5.193931419318603693e-01 -5.229095280516646849e-01 -5.237050068375249667e-01 -5.221618889381659523e-01
5.200000000000000178e+00 -5.207954300460075903e-01 -5.826393726676261098e-01 -6.084319955338672870e-01 -5.494747338883532173e-01 -5.567248035134649831e-01 -5.677147132435100829e-01 -5.730572296753905226e-01 -5.672522698408879460e-01 -5.680067395556637200e-01
5.300000000000000711e+00 -6.528165307156273967e-01 -6.332770463349750578e-01 -6.016968846573924612e-01 -6.255394630332171690e-01 -6.139728073019998789e-01 -6.219827587768003152e-01 -6.087377450764567266e-01 -6.143286828936975752e-01 -6.160109460981262330e-01
5.400000000000000355e+00 -7.155128597039940308e-01 -7.109171442088044746e-01 -6.635617824691253386e-01 -6.584472762367168386e-01 -6.723212624298424700e-01 -6.481146911131290267e-01 -6.538673565686539124e-01 -6.565214910770716950e-01 -6.604447467381839854e-01
5.500000000000000000e+00 -9.326251214856996485e-01 -7.294306092115531159e-01 -6.891051627730961915e-01 -6.664885329331995401e-01 -6.980350166143023394e-01 -6.972186651740684971e-01 -7.040949883186959912e-01 -6.977500399367367878e-01 -7.002675845981686242e-01
5.600000000000000533e+00 -6.977805578094072869e-01 -6.776760537247161764e-01 -7.238752017957754692e-01 -7.201086081367308322e-01 -7.419839999038665423e-01 -7.522723950756511346e-01 -7.423090965299345978e-01 -7.405963184917198072e-01 -7.410660474881715087e-01
5.700000000000000178e+00 -9.692823258928784380e-01 -8.212832556397295924e-01 -8.117172717451207609e-01 -7.937532586534613577e-01 -7.703433298908759497e-01 -7.906640928939695501e-01 -7.844100569314602645e-01 -7.823795787820961856e-01 -7.815437206155961825e-01
5.800000000000000711e+00 -7.831921132265531327e-01 -7.579465248595005367e-01 -8.231817335996687302e-01 -8.258765525335491908e-01 -8.137416204079513937e-01 -8.230537357222902362e-01 -8.164275733873297414e-01 -8.177524382874175046e-01 -8.169803963323140072e-01
5.900000000000000355e+00 -9.992454182335295254e-01 -8.449634688619938050e-01 -8.298643192280366065e-01 -8.600873732378115921e-01 -8.519055557227326325e-01 -8.490816230555818800e-01 -8.570520472734340922e-01 -8.486122176102107728e-01 -8.526277783280663547e-01
6.000000000000000000e+00 -8.685940392644617702e-01 -9.501949974515836450e-01 -8.759968316299631130e-01 -8.875668408990586844e-01 -8.879357034761967693e-01 -8.833325517224314138e-01 -8.856382711093797599e-01 -8.837225269530982752e-01 -8.851855672370932959e-01
6.100000000000000533e+00 -9.338658719704113764e-01 -8.662258360406724922e-01 -9.181215484189582110e-01 -9.401369069668416012e-01 -9.038724267119037092e-01 -9.175086315853688834e-01 -9.133828332280844453e-01 -9.187492576585503112e-01 -9.164338153109946594e-01
6.200000000000000178e+00 -8.138888084474102946e-01 -9.080465318611677938e-01 -9.602968727877951860e-01 -9.699039455191968973e-01 -9.455911512187743506e-01 -9.500826235289159261e-01 -9.459426532130509324e-01 -9.410846029705137727e-01 -9.411935281867696013e-01
6.300000000000000711e+00 -1.009602931289402372e+00 -9.432957385363348601e-01 -9.775881037610162361e-01 -9.793039075872490562e-01 -9.609109127291398655e-01 -9.582131833634413010e-01 -9.647994118109474160e-01 -9.636643407588301180e-01 -9.661768074631666980e-01
6.400000000000000355e+00 -1.007098281994222244e+00 -9.932119078872726492e-01 -9.180373058275677067e-01 -9.845939601554393183e-01 -9.868096425059376120e-01 -9.902999908658586259e-01 -9.845984662577943469e-01 -9.869079411847446748e-01 -9.860593684239722378e-01
6.500000000000000000e+00 -1.097435188567908337e+00 -9.914143070358671928e-01 -9.339484766677279559e-01 -1.010680701694671946e+00 -1.013222619399275715e+00 -9.952261068729805205e-01 -9.992671617461504896e-01 -1.004444858313783495e+00 -1.004848933559177704e+00
6.600000000000000533e+00 -1.062451361160731800e+00 -9.544165861140886387e-01 -1.050366106936579280e+00 -1.010763678978624736e+00 -1.015279786176495502e+00 -1.018364363315970245e+00 -1.014217151683556750e+00 -1.020674604033636301e+00 -1.021185705795056631e+00
6.700000000000000178e+00 -9.995725616372820310e-01 -1.036532124941883959e+00 -1.066100474683414179e+00 -1.056526349792898944e+00 -1.021204695339496649e+00 -1.042334131681378118e+00 -1.028138557221264904e+00 -1.032274904493027279e+00 -1.032380068462817269e+00
6.800000000000000711e+00 -1.135363622842245013e+00 -1.079073717350175210e+00 -1.046889392373840488e+00 -1.027059252041796267e+00 -1.047044065009943514e+00 -1.052540681761713337e+00 -1.039651321624253777e+00 -1.047229383597535701e+00 -1.042429652259573958e+00
6.900000000000000355e+00 -1.178198075178992443e+00 -1.004113634899012064e+00 -1.023181202672662771e+00 -1.074746820595374075e+00 -1.050790216049417136e+00 -1.037130229981999108e+00 -1.044734368710731998e+00 -1.048524979237223098e+00 -1.048748874181269608e+00
7.000000000000000000e+00 -1.059911267264120216e+00 -1.055482128785965701e+00 -1.031802273349293531e+00 -1.040416245309349286e+00 -1.054662177721224392e+00 -1.050095253300297626e+00 -1.054430061211247160e+00 -1.053470580458022221e+00 -1.052645036862915884e+00
7.100000000000000533e+00 -9.698718627608856613e-01 -1.017607231880223395e+00 -1.062746586828234863e+00 -1.096807019079731660e+00 -1.054288143663009603e+00 -1.060310497307009436e+00 -1.054057070387975914e+00 -1.054633986862662853e+00 -1.051663772854164014e+00
7.200000000000000178e+00 -1.133697308470935639e+00 -1.096788303459869329e+00 -1.054898790347741144e+00 -1.079508397239338002e+00 -1.050313358518252471e+00 -1.056560165704331311e+00 -1.047428951493442728e+00 -1.052418523153301422e+00 -1.050707477889245567e+00
7.300000000000000711e+00 -1.137377344500487553e+00 -1.065977678420631625e+00 -1.038798477913063678e+00 -1.042863149653733501e+00 -1.027683860081958445e+00 -1.046655752805118578e+00 -1.043242295273769216e+00 -1.042025698720733029e+00 -1.046591920606530834e+00
7.400000000000000355e+00 -1.022836099558739331e+00 -1.034216404923391064e+00 -9.540213204175490569e-01 -1.021125669116797141e+00 -1.044209197423970670e+00 -1.039689741228934761e+00 -1.037671217896293685e+00 -1.034345019496976548e+00 -1.037587572328389829e+00
7.500000000000000000e+00 -1.211657594672791882e+00 -9.970371928349678337e-01 -1.039399522153657385e+00 -1.033326336177704974e+00 -1.020213681042255738e+00 -1.025690657474999989e+00 -1.024854112037288933e+00 -1.028494631773901435e+00 -1.029883986750495639e+00
7.600000000000000533e+00 -9.048567331730722474e-01 -1.052279491857355254e+00 -1.003206950125135721e+00 -1.026469864838838619e+00 -1.023556039104553061e+00 -1.023866754890673025e+00 -1.017799893089420982e+00 -1.018008662211862925e+00 -1.017748346686178751e+00
7.700000000000000178e+00 -9.300001122632171047e-01 -9.705059847845817211e-01 -9.852906857556464892e-01 -9.826088809439046390e-01 -1.004982780303435463e+00 -1.008307299161949722e+00 -1.004381208536714754e+00 -1.004426236840704645e+00 -1.005575097954024555e+00
7.800000000000000711e+00 -1.124032491686256519e+00 -9.811360709948308001e-01 -9.231805578355405384e-01 -1.012365023029141664e+00 -9.985161034126307511e-01 -9.897323682147219914e-01 -9.867108868668013066e-01 -9.889488127824096475e-01 -9.911719651414413468e-01
7.900000000000000355e+00 -9.035588252180619673e-01 -1.080641612237128291e+00 -9.604412335031069503e-01 -9.537597966172155495e-01 -9.586641792877360624e-01 -9.908234794384749300e-01 -9.747129728803826110e-01 -9.722591008480576669e-01 -9.758751049352799578e-01
8.000000000000000000e+00 -8.470117473554513721e-01 -9.990328156225110057e-01 -9.821397713702761934e-01 -9.308071379748504848e-01 -9.712651870166268964e-01 -9.687806035472712463e-01 -9.590026627660411807e-01 -9.572375055011377309e-01 -9.589033348904426601e-01
8.099999999999999645e+00 -8.675136478095947234e-01 -1.029942988089367351e+00 -9.696322388991368557e-01 -9.566813847033565077e-01 -9.368222422398223559e-01 -9.394980032385538138e-01 -9.386625603072300539e-01 -9.414554062331224049e-01 -9.424660853164863461e-01
8.200000000000001066e+00 -1.062860002666521808e+00 -8.563825214006430819e-01 -9.531708893688343176e-01 -9.344962097505724596e-01 -9.222728631601807558e-01 -9.243694070299098842e-01 -9.227627218320783031e-01 -9.271430409770637926e-01 -9.234104231365176663e-01
8.300000000000000711e+00 -9.843445911335950704e-01 -9.532428966791212099e-01 -9.259428944011693918e-01 -9.263820705693065483e-01 -9.091774477031605572e-01 -9.049658609295004874e-01 -9.097769541471306676e-01 -9.033902725216325091e-01 -9.037662668263525267e-01
8.400000000000000355e+00 -7.909309204390907455e-01 -8.193518000224662146e-01 -8.953738103424144779e-01 -9.082363270785227538e-01 -9.047604408113362195e-01 -8.902342493632491305e-01 -8.881170006407177464e-01 -8.875550389030074649e-01 -8.868654474262748222e-01
8.500000000000000000e+00 -8.267315859853804350e-01 -8.902985549977421309e-01 -8.834438518511084082e-01 -8.146255578339955949e-01 -8.808662859463395334e-01 -8.655524118460652394e-01 -8.713905697300071695e-01 -8.712972304078647756e-01 -8.698337943848150067e-01
8.599999999999999645e+00 -1.070367600260624608e+00 -8.355322609235800169e-01 -8.612538272204967038e-01 -8.706566102744854874e-01 -8.413084388295584137e-01 -8.653136533660327201e-01 -8.526054054376547287e-01 -8.479330596334617720e-01 -8.524493133084847241e-01
8.700000000000001066e+00 -6.929364977228794631e-01 -8.703710181963415504e-01 -8.457951293851198038e-01 -8.437015372655154444e-01 -8.344075161701803856e-01 -8.186982363872792323e-01 -8.363016140392972586e-01 -8.326650886012842978e-01 -8.358303936613560303e-01
8.800000000000000711e+00 -8.881605724812192681e-01 -7.763098289442686983e-01 -8.241030076113550207e-01 -8.072815907260911805e-01 -8.160633728398756226e-01 -8.149769772637843745e-01 -8.212326563273998348e-01 -8.180812926667810903e-01 -8.210236230437891747e-01
8.900000000000000355e+00 -8.647794378927046166e-01 -8.448118457699236306e-01 -8.232476477947845428e-01 -8.254910942466040513e-01 -8.174491823489066222e-01 -8.141192673233610400e-01 -8.047504602172740329e-01 -8.022355563806398138e-01 -8.054197121585828789e-01
9.000000000000000000e+00 -7.784672410023321110e-01 -8.630072633911904934e-01 -7.664077399435169635e-01 -7.976805222145874064e-01 -7.810843055210513475e-01 -7.977582248950851884e-01 -7.951467970715579980e-01 -7.919799370369550173e-01 -7.929993884614469080e-01
9.099999999999999645e+00 -7.124974573883332551e-01 -7.377417272254154224e-01 -8.074715086507974204e-01 -7.781279533947900173e-01 -7.845594242760127734e-01 -7.893098863443481772e-01 -7.798684777814155478e-01 -7.811569786838830076e-01 -7.824479073932470996e-01
9.200000000000001066e+00 -8.493191190225213294e-01 -6.937453766403627320e-01 -7.823249849247169152e-01 -7.570965313520650053e-01 -7.686255074172767543e-01 -7.733444597605266813e-01 -7.733158099405034180e-01 -7.743187005272893497e-01 -7.729298517297048532e-01
9.300000000000000711e+00 -8.309909052097032012e-01 -7.835501518670910936e-01 -7.711225585928173087e-01 -7.916266983021197357e-01 -7.705692931843038940e-01 -7.702419937669577887e-01 -7.682175021738297804e-01 -7.651284872962215156e-01 -7.641073936471316497e-01
9.400000000000000355e+00 -6.644665297971501516e-01 -7.835056995040227124e-01 -7.261046044775041342e-01 -7.408843348756579683e-01 -7.778068409543226203e-01 -7.533547903756548925e-01 -7.631561305880355528e-01 -7.630185192135694461e-01 -7.611053211415095276e-01
9.500000000000000000e+00 -7.412585907011837172e-01 -7.204488236298256520e-01 -7.787789755565001082e-01 -7.601157817551811302e-01 -7.631317923681285587e-01 -7.554201209074133949e-01 -7.638786248418977243e-01 -7.592800288536450948e-01 -7.568277794876695497e-01
9.600000000000001421e+00 -9.032287457731048574e-01 -7.409034625927225504e-01 -7.243090192028383001e-01 -7.758448948608106521e-01 -7.590309509940228461e-01 -7.577569904722825100e-01 -7.601754921575745172e-01 -7.567839280015269399e-01 -7.574745379028500203e-01
9.700000000000001066e+00 -6.782028367162489246e-01 -7.001292178076184980e-01 -7.978325002444909275e-01 -7.538728965607160992e-01 -7.668965141993371315e-01 -7.541801256381660545e-01 -7.592971278437408156e-01 -7.583016065416856577e-01 -7.604664913436738338e-01
9.800000000000000711e+00 -5.936814820181304242e-01 -8.171970054724803090e-01 -7.805971864133273153e-01 -7.781561413977218233e-01 -7.470554951224985807e-01 -7.772796568167502640e-01 -7.620504357915024451e-01 -7.638998077543600607e-01 -7.637231569008778864e-01
9.900000000000000355e+00 -7.882924462502832741e-01 -7.693568167700632898e-01 -7.547720356677289910e-01 -7.636450113061056255e-01 -7.857131218399865391e-01 -7.646279495886654232e-01 -7.695053436051186857e-01 -7.704716756776494035e-01 -7.712341201246265543e-01
1.000000000000000000e+01 -6.805107657383386854e-01 -7.280857619953574611e-01 -7.972978801334317245e-01 -7.746158767974691273e-01 -7.853916174923115667e-01 -7.832900830328104469e-01 -7.874770413151458426e-01 -7.826831586856684009e-01 -7.813286686140316073e-01
